appid,ccu,owners,positive,negative,name,type,is_free,price_uyu,original_price_uyu,discount_pct,release_date,supported_languages,metacritic_score,genres,categories,platforms_windows,platforms_mac,platforms_linux,min_requirements,developers,publishers,review_score,has_es_latam,is_indie,is_multiplayer,is_singleplayer,pct_min_wage,year,age_years,era,ram_gb,storage_gb
3240220,39502,"5,000,000 .. 10,000,000",38595,17286,Grand Theft Auto V Enhanced,game,False,1139.0,1139.0,0,2025-03-04,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese<br><strong>*</strong>languages with full audio support",,"Action,Adventure,Racing","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,In-App Purchases,Partial Controller Support,Remote Play on Phone,Remote Play on Tablet",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 (latest service pack)    Processor:  Intel® Core™ i7-4770 | AMD FX™-9590    Memory:  8 GB RAM    Graphics:  NVIDIA GeForce® GTX 1630 (4GB VRAM) | AMD Radeon™ RX 6400 (4GB VRAM)    Storage:  105 GB available space    Sound Card:  DirectX 10 Compatible    Additional Notes:  SSD Required  |  Over time downloadable content and programming changes will change the system requirements for this game. Please refer to your hardware manufacturer and  for current compatibility information. Some system components such as mobile chipsets, integrated, and AGP graphics cards may be incompatible. Unlisted specifications may not be supported by publisher.  Other requirements: Installation and online play requires log-in to Rockstar Games account (minimum age varies) network; internet connection required for activation, online play, and periodic entitlement verification; software installations required including Rockstar Games Launcher, DirectX, Chromium, and Microsoft Visual C++ 2008 sp1 Redistributable Package, and authentication and verification software that recognizes certain hardware attributes for entitlement, digital rights management, anti-cheat and moderation software, system, and other support purposes.  *Compatible PC and/or device required. 3D Audio via Windows Spatial Sound compatible audio systems",Rockstar North,Rockstar Games,0.6907,True,False,True,True,5.18,2025.0,1.3,Recent,8.0,105.0
221100,37066,"10,000,000 .. 20,000,000",330349,99903,DayZ,game,False,719.0,1599.0,55,2018-12-13,"English, French, Italian, German, Spanish - Spain, Czech, Russian, Simplified Chinese, Traditional Chinese, Japanese, Polish, Portuguese - Brazil",,"Action,Adventure,Massively Multiplayer","Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled",True,False,False,Minimum:     OS:  Windows 10 64-bit    Processor:  Intel Core i5-4430 or AMD Ryzen 5 2600 Six-Core    Memory:  8 GB RAM    Graphics:  NVIDIA GeForce GTX 760 or AMD R9 270X    DirectX:  Version 11    Storage:  25 GB available space    Sound Card:  DirectX®-compatible    Additional Notes:  Internet connection,Bohemia Interactive,Bohemia Interactive,0.7678,False,False,True,False,3.27,2018.0,7.5,Established,8.0,25.0
230410,36195,"20,000,000 .. 50,000,000",545393,81110,Warframe,game,True,0.0,0.0,0,2013-03-25,"English<strong>*</strong>, German, French, Italian, Korean, Spanish - Spain, Simplified Chinese, Russian, Japanese, Polish, Portuguese - Brazil, Traditional Chinese, Turkish, Ukrainian, Thai<br><strong>*</strong>languages with full audio support",69.0,"Action,RPG,Free To Play","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,In-App Purchases,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,HDR available",True,False,False,"Minimum:     OS *: Windows 7 64-Bit (32-bit not supported) 	   Processor: Intel Core i7 860, Intel Core i5 750, or AMD FX-4100 (SSE 4.2 support required)            Video: DirectX 11+ capable Graphics Card 	   Memory: 4 GB RAM 	   Storage: 75 GB available HD space 	   Internet: Broadband Internet Connection Required   Note: There is no Mac or Linux client currently available.  DirectX 12 support requires at least Windows 10 20H2 (released in 2020) or Windows 11",Digital Extremes,Digital Extremes,0.8705,False,False,True,True,0.0,2013.0,13.2,Classic,4.0,75.0
438100,34699,"20,000,000 .. 50,000,000",181623,58732,VRChat,game,True,0.0,0.0,0,2017-02-01,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",,"Adventure,Casual,Massively Multiplayer,Simulation,Sports,Free To Play,Early Access","Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Full controller support,Tracked Controller Support,VR Supported,In-App Purchases,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10/11    Processor:  Intel® i5-4590 / AMD FX 8350 equivalent or greater    Memory:  4 GB RAM    Graphics:  NVIDIA GeForce® GTX 970 / AMD Radeon™ R9 290 equivalent or greater    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  1 GB available space    VR Support:  SteamVR,VRChat Inc.,VRChat Inc.,0.7556,False,False,True,False,0.0,2017.0,9.4,Established,4.0,1.0
3241660,32349,"10,000,000 .. 20,000,000",179154,6488,R.E.P.O.,game,False,202.0,289.0,30,2025-02-26,English<strong>*</strong><br><strong>*</strong>languages with full audio support,,"Action,Early Access","Single-player,Multi-player,Co-op,Online Co-op,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Steam Cloud,Family Sharing",True,False,False,Minimum:     OS:  Windows 10    Processor:  Core i5 6600    Memory:  8 GB RAM    Graphics:  GTX 970    DirectX:  Version 10    Network:  Broadband Internet connection    Storage:  1 GB available space,semiwork,semiwork,0.9651,False,False,True,True,0.92,2025.0,1.3,Recent,8.0,1.0
394360,32112,"5,000,000 .. 10,000,000",305168,36982,Hearts of Iron IV,game,False,345.0,1729.0,80,2016-06-06,"English, French, German, Polish, Portuguese - Brazil, Russian, Spanish - Spain, Japanese, Simplified Chinese, Korean",83.0,"Simulation,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on Tablet,Family Sharing",True,True,True,"Minimum:     OS:  Windows® 10 Home 64 Bit    Processor:  Intel® Core™ i5 750 | AMD® FX 4300    Memory:  4 GB RAM    Graphics:  Nvidia® GeForce™ GTX 470 (1.28GB) | AMD® HD 5850 (1GB) | Intel Iris Xe G7 (Tiger Lake) | AMD® Radeon™ RX Vega 11    DirectX:  Version 9.0c    Storage:  2 GB available space    Sound Card:  Direct X- compatible soundcard.    Additional Notes:  Mouse and keyboard are required. / Latest available WHQL drivers from both manufacturers/  Internet Connection or LAN for multiplayer, Up to 32 other players in multiplayer mode.",Paradox Development Studio,Paradox Interactive,0.8919,False,False,True,True,1.57,2016.0,10.0,Established,4.0,2.0
322330,30542,"10,000,000 .. 20,000,000",475393,23668,Don't Starve Together,game,False,32.0,329.0,90,2016-04-21,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support",83.0,"Action,Adventure,Indie,RPG,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Full controller support,Steam Trading Cards,Steam Workshop,In-App Purchases,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",True,True,True,Minimum:     OS *:  Windows Vista/Windows 7/Windows 8    Processor:  1.7+ GHz or better    Memory:  1 GB RAM    Graphics:  Radeon HD5450 or better; 256 MB or higher    DirectX:  Version 9.0c    Network:  Broadband Internet connection    Storage:  3 GB available space    Sound Card:  100% DirectX9.0c compatible sound card and drivers,Klei Entertainment,Klei Entertainment,0.9526,True,True,True,True,0.15,2016.0,10.2,Classic,1.0,3.0
1174180,29885,"10,000,000 .. 20,000,000",676667,56875,Red Dead Redemption 2,game,False,2299.0,2299.0,0,2019-12-05,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Portuguese - Brazil<br><strong>*</strong>languages with full audio support",93.0,"Action,Adventure","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,In-App Purchases,Partial Controller Support,Remote Play on Phone,Remote Play on Tablet",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 - 64-bit    Processor:  Intel® Core™ i5-2500K / AMD FX-6300    Memory:  8 GB RAM    Graphics:  Nvidia GeForce GTX 770 2GB / AMD Radeon R9 280 3GB    Network:  Broadband Internet connection    Storage:  150 GB available space    Sound Card:  Direct X Compatible,Rockstar Games,Rockstar Games,0.9225,True,False,True,True,10.45,2019.0,6.5,Established,8.0,150.0
1245620,29529,"20,000,000 .. 50,000,000",981540,75137,ELDEN RING,game,False,2024.0,2024.0,0,2022-02-24,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Thai, Traditional Chinese, Arabic<br><strong>*</strong>languages with full audio support",94.0,"Action,RPG","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  INTEL CORE I5-8400 or AMD RYZEN 3 3300X    Memory:  12 GB RAM    Graphics:  NVIDIA GEFORCE GTX 1060 3 GB or AMD RADEON RX 580 4 GB    DirectX:  Version 12    Storage:  60 GB available space    Sound Card:  Windows Compatible Audio Device    Additional Notes:,"FromSoftware, Inc.","FromSoftware, Inc.,Bandai Namco Entertainment",0.9289,True,False,True,True,9.2,2022.0,4.3,Modern,12.0,60.0
1903340,27880,"2,000,000 .. 5,000,000",106216,4816,Clair Obscur: Expedition 33,game,False,1500.0,1500.0,0,2025-04-24,"English<strong>*</strong>, French<strong>*</strong>, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Czech, Indonesian, Spanish - Latin America, Thai, Turkish, Ukrainian, Vietnamese<br><strong>*</strong>languages with full audio support",91.0,"Action,RPG","Single-player,Steam Achievements,Full controller support,Adjustable Text Size,Custom Volume Controls,Adjustable Difficulty,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Intel Core i7-8700K / AMD Ryzen 5 1600X    Memory:  8 GB RAM    Graphics:  NVIDIA GeForce GTX 1060 6 GB / AMD Radeon RX 5600 XT 6 GB / Intel Arc A380 6 GB    DirectX:  Version 12    Storage:  55 GB available space    Additional Notes:  SSD required. Minimum specs allow for 1080p 30FPS low settings gameplay.,Sandfall Interactive,Kepler Interactive,0.9566,True,False,False,True,6.82,2025.0,1.2,Recent,8.0,55.0
322170,27850,"5,000,000 .. 10,000,000",401026,28895,Geometry Dash,game,False,159.0,159.0,0,2014-12-22,English,,"Action,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Family Sharing",True,True,False,Minimum:     OS *:  Windows XP    Processor:  2.0+ GHz    Memory:  512 MB RAM    Graphics:  OpenGL 2.0 support    Storage:  100 MB available space,RobTop Games,RobTop Games,0.9328,False,True,False,True,0.72,2014.0,11.5,Classic,,
2878980,27486,"1,000,000 .. 2,000,000",18767,13207,NBA 2K25,game,False,2699.0,2699.0,0,2024-10-28,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",,"Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,In-App Purchases,Partial Controller Support,Steam Cloud,Remote Play Together,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 64-Bit (latest update)    Processor:  Intel® Core™ i3-9100 or AMD Ryzen™ 3 1200    Memory:  8 GB RAM    Graphics:  NVIDIA® GeForce® GTX 960 4 GB or AMD Radeon™ RX 570 4 GB or Intel® Arc™ A580    DirectX:  Version 12    Network:  Broadband Internet connection    Storage:  150 GB available space    Additional Notes:  SSD Required.  Dual-analog Gamepad recommended.  Initial installation requires one-time internet connection for Steam authentication; software installations required (included with the game) include DirectX and Visual C++ Redistributable 2019.  In order to play NBA 2K25 on PC, you need a processor capable of supporting AVX2 and a graphics card capable of supporting DirectX feature level 12.0.",Visual Concepts,2K,0.5869,False,False,True,True,12.27,2024.0,1.6,Recent,8.0,150.0
218620,27254,"20,000,000 .. 50,000,000",594327,68755,PAYDAY 2,game,False,289.0,289.0,0,2013-08-13,"English<strong>*</strong>, German, French, Italian, Spanish - Spain, Dutch, Russian, Japanese, Simplified Chinese, Spanish - Latin America, Korean, Polish<br><strong>*</strong>languages with full audio support",79.0,"Action,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Tracked Controller Support,VR Supported,Steam Trading Cards,In-App Purchases,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",True,False,True,Minimum:     OS *:  Windows 7    Processor:  2 GHz Intel Dual Core Processor    Memory:  4 GB RAM    Graphics:  Nvidia &amp; AMD (512MB VRAM)    DirectX:  Version 9.0c    Storage:  83 GB available space    VR Support:  SteamVR. Standing or Room Scale. Requires installing the free VR DLC.,OVERKILL - a Starbreeze Studio.,Starbreeze Entertainment,0.8963,True,False,True,True,1.31,2013.0,12.9,Classic,4.0,83.0
289070,25420,"10,000,000 .. 20,000,000",304053,45867,Sid Meier’s Civilization® VI,game,False,77.0,771.0,90,2016-10-20,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support",88.0,Strategy,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,In-App Purchases,Steam Turn Notifications,Remote Play on Tablet,Remote Play Together,Family Sharing",True,True,True,"Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7x64 / Windows 8.1x64 / Windows 10x64    Processor:  Intel Core i3 2.5 Ghz or AMD Phenom II 2.6 Ghz or greater    Memory:  4 GB RAM    Graphics:  1 GB &amp; AMD 5570 or nVidia 450 or Intel Integrated Graphics 530    DirectX:  Version 11    Storage:  17 GB available space    Sound Card:  DirectX Compatible Sound Device    Additional Notes:  Initial installation requires one-time Internet connection for Steam authentication; software installations required (included with the game) include Steam Client, Microsoft Visual C++ 2012 and 2015 Runtime Libraries, and Microsoft DirectX. Internet connection and acceptance of Steam™ Subscriber Agreement required for activation. See  for details.","Firaxis Games,Aspyr (Mac),Aspyr (Linux)","2K,Aspyr (Mac),Aspyr (Linux)",0.8689,False,False,True,True,0.35,2016.0,9.7,Established,4.0,17.0
1222670,25276,"10,000,000 .. 20,000,000",149064,21663,The Sims™ 4,game,True,0.0,0.0,0,2020-06-18,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Japanese, Norwegian, Polish, Portuguese - Brazil, Russian, Swedish, Finnish, Traditional Chinese, Simplified Chinese, Korean",,"Adventure,Casual,Simulation,Free To Play","Single-player,Steam Trading Cards,In-App Purchases,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Remote Play on Tablet",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  64 Bit Required. Windows 10    Processor:  3.3 GHz Intel Core i3-3220 (2 cores, 4 threads), AMD Ryzen 3 1200 3.1 GHz (4 cores) or better    Memory:  4 GB RAM    Graphics:  128 MB of Video RAM and support for Pixel Shader 3.0. Supported Video Cards: NVIDIA GeForce 6600 or better, ATI Radeon X1300 or better, Intel GMA X4500 or better    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  26 GB available space",Maxis,Electronic Arts,0.8731,False,False,False,True,0.0,2020.0,6.0,Established,4.0,26.0
550,25122,"50,000,000 .. 100,000,000",940221,23762,Left 4 Dead 2,game,False,310.0,310.0,0,2009-11-16,"Danish, Dutch, English<strong>*</strong>, Finnish, French<strong>*</strong>, German<strong>*</strong>, Italian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Russian<strong>*</strong>, Simplified Chinese, Spanish - Spain<strong>*</strong>, Swedish, Traditional Chinese, Hungarian, Turkish, Bulgarian, Czech, Greek, Portuguese - Brazil, Romanian, Spanish - Latin America, Thai, Ukrainian, Vietnamese<br><strong>*</strong>languages with full audio support",89.0,Action,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes Source SDK,Commentary available,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing,Steam Timeline",True,False,True,"Minimum:     OS *:  Windows® 7 32/64-bit / Vista 32/64 / XP    Processor:  Pentium 4 3.0GHz    Memory:  2 GB RAM    Graphics:  Video card with 128 MB, Shader model 2.0. ATI X800, NVidia 6600 or better    DirectX:  Version 9.0c    Storage:  13 GB available space    Sound Card:  DirectX 9.0c compatible sound card",Valve,Valve,0.9754,True,False,True,True,1.41,2009.0,16.6,Classic,2.0,13.0
489830,25085,"5,000,000 .. 10,000,000",310162,26896,The Elder Scrolls V: Skyrim Special Edition,game,False,1199.0,1199.0,0,2016-10-27,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Polish<strong>*</strong>, Traditional Chinese, Russian<strong>*</strong>, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support",74.0,RPG,"Single-player,Steam Achievements,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Family Sharing",True,False,False,Minimum:     OS *:  Windows 7/8.1/10 (64-bit Version)    Processor:  Intel i5-750/AMD Phenom II X4-945    Memory:  8 GB RAM    Graphics:  NVIDIA GTX 470 1GB /AMD HD 7870 2GB    Storage:  12 GB available space,Bethesda Game Studios,Bethesda Softworks,0.9202,False,False,False,True,5.45,2016.0,9.6,Established,8.0,12.0
